x,result
-2.0,2.1850398632614345
-1.999,2.1908269093208217
-1.9980000000000002,2.1966393678955676
-1.9970000000000003,2.202477418445844
-1.9960000000000004,2.2083412421184416
-1.9950000000000006,2.2142310217666465
-1.9940000000000007,2.2201469419704116
-1.9930000000000008,2.226089189056798
-1.9920000000000009,2.232057951120724
-1.991000000000001,2.238053418045997
-1.990000000000001,2.2440757815266514
-1.9890000000000012,2.2501252350885994
-1.9880000000000013,2.2562019741115855
-1.9870000000000014,2.262306195851451
-1.9860000000000015,2.26843809946274
-1.9850000000000017,2.2745978860216103
-1.9840000000000018,2.280785758549099
-1.9830000000000019,2.2870019220347046
-1.982000000000002,2.2932465834603324
-1.981000000000002,2.299519951824576
-1.9800000000000022,2.305822238167365
-1.9790000000000023,2.3121536555949675
-1.9780000000000024,2.31851441930537
-1.9770000000000025,2.324904746614016
-1.9760000000000026,2.331324856979944
-1.9750000000000028,2.3377749720323076
-1.9740000000000029,2.3442553155972794
-1.973000000000003,2.3507661137253724
-1.972000000000003,2.357307594719159
-1.9710000000000032,2.363879989161412
-1.9700000000000033,2.370483529943663
-1.9690000000000034,2.377118452295195
-1.9680000000000035,2.3837849938124718
-1.9670000000000036,2.3904833944890123
-1.9660000000000037,2.3972138967457233
-1.9650000000000039,2.4039767454616805
-1.964000000000004,2.4107721880053994
-1.963000000000004,2.4176004742665658
-1.9620000000000042,2.4244618566882634
-1.9610000000000043,2.4313565902996963
-1.9600000000000044,2.4382849327494136
-1.9590000000000045,2.445247144339041
-1.9580000000000046,2.4522434880575528
-1.9570000000000047,2.4592742296160575
-1.9560000000000048,2.4663396374831357
-1.955000000000005,2.473439982920732
-1.954000000000005,2.480575540020592
-1.9530000000000052,2.4877465857413013
-1.9520000000000053,2.4949533999458717
-1.9510000000000054,2.502196265439951
-1.9500000000000055,2.5094754680106215
-1.9490000000000056,2.516791296465815
-1.9480000000000057,2.5241440426743593
-1.9470000000000058,2.531534001606661
-1.946000000000006,2.5389614713760422
-1.945000000000006,2.546426753280732
-1.9440000000000062,2.553930151846537
-1.9430000000000063,2.5614719748702077
-1.9420000000000064,2.569052533463496
-1.9410000000000065,2.576672142097928
-1.9400000000000066,2.584331118650304
-1.9390000000000067,2.5920297844489455
-1.9380000000000068,2.5997684643206957
-1.937000000000007,2.607547486638685
-1.936000000000007,2.6153671833708865
-1.9350000000000072,2.623227890129471
-1.9340000000000073,2.6311299462209705
-1.9330000000000074,2.6390736946972893
-1.9320000000000075,2.6470594824075393
-1.9310000000000076,2.655087660050758
-1.9300000000000077,2.6631585822295025
-1.9290000000000078,2.6712726075043265
-1.928000000000008,2.6794300984491994
-1.927000000000008,2.687631421707836
-1.9260000000000081,2.695876948050983
-1.9250000000000083,2.7041670524346912
-1.9240000000000084,2.7125021140595433
-1.9230000000000085,2.7208825164309376
-1.9220000000000086,2.7293086474203565
-1.9210000000000087,2.7377808993277175
-1.9200000000000088,2.7462996689447747
-1.919000000000009,2.754865357619623
-1.918000000000009,2.7634783713223143
-1.9170000000000091,2.7721391207116146
-1.9160000000000093,2.7808480212029107
-1.9150000000000094,2.789605493037317
-1.9140000000000095,2.7984119613519756
-1.9130000000000096,2.807267856251593
-1.9120000000000097,2.8161736128812436
-1.9110000000000098,2.825129671500445
-1.91000000000001,2.8341364775585456
-1.90900000000001,2.843194481771461
-1.9080000000000101,2.8523041401997635
-1.9070000000000102,2.861465914328168
-1.9060000000000104,2.870680271146439
-1.9050000000000105,2.8799476832317636
-1.9040000000000106,2.889268628832586
-1.9030000000000107,2.8986435919539724
-1.9020000000000108,2.9080730624445175
-1.901000000000011,2.91755753608483
-1.900000000000011,2.927097514677624
-1.8990000000000111,2.9366935061394797
-1.8980000000000112,2.9463460245942503
-1.8970000000000113,2.956055590468227
-1.8960000000000115,2.9658227305870306
-1.8950000000000116,2.9756479782743033
-1.8940000000000117,2.985531873452247
-1.8930000000000118,2.9954749627440105
-1.892000000000012,3.005477799578008
-1.891000000000012,3.0155409442933134
-1.8900000000000121,3.0256649642514293
-1.8890000000000122,3.035850433941298
-1.8880000000000123,3.046097935095245
-1.8870000000000124,3.0564080568026144
-1.8860000000000126,3.0667813956264647
-1.8850000000000127,3.077218555722511
-1.8840000000000128,3.087720148960325
-1.8830000000000129,3.098286795046888
-1.882000000000013,3.108919121652506
-1.881000000000013,3.119617764539165
-1.8800000000000132,3.1303833676913904
-1.8790000000000133,3.1412165834496313
-1.8780000000000134,3.15211807264627
-1.8770000000000135,3.163088504744285
-1.8760000000000137,3.174128557978645
-1.8750000000000138,3.1852389195004904
-1.8740000000000139,3.196420285524164
-1.873000000000014,3.2076733614771684
-1.872000000000014,3.218998862153107
-1.8710000000000142,3.230397511867678
-1.8700000000000143,3.2418700446178064
-1.8690000000000144,3.253417204243958
-1.8680000000000145,3.265039744595762
-1.8670000000000146,3.276738429700957
-1.8660000000000148,3.288514033937789
-1.8650000000000149,3.3003673422109174
-1.864000000000015,3.3122991501309254
-1.863000000000015,3.3243102641975177
-1.8620000000000152,3.33640150198648
-1.8610000000000153,3.348573692340528
-1.8600000000000154,3.360827675564085
-1.8590000000000155,3.373164303622146
-1.8580000000000156,3.3855844403432678
-1.8570000000000157,3.398088961626839
-1.8560000000000159,3.4106787556546947
-1.855000000000016,3.4233547231071997
-1.854000000000016,3.4361177773839215
-1.8530000000000162,3.4489688448289804
-1.8520000000000163,3.461908864964824
-1.8510000000000164,3.4749387907128715
-1.8500000000000165,3.4880595886553665
-1.8490000000000166,3.5012722392662097
-1.8480000000000167,3.514577737165217
-1.8470000000000169,3.5279770913742
-1.846000000000017,3.5414713255786388
-1.845000000000017,3.5550614783950554
-1.8440000000000172,3.568748603644282
-1.8430000000000173,3.5825337706307443
-1.8420000000000174,3.5964180644279224
-1.8410000000000175,3.6104025861701503
-1.8400000000000176,3.6244884533509203
-1.8390000000000177,3.638676800127871
-1.8380000000000178,3.6529687776345923
-1.837000000000018,3.667365554299507
-1.836000000000018,3.681868316171917
-1.8350000000000182,3.696478267255488
-1.8340000000000183,3.711196629849318
-1.8330000000000184,3.726024644896826
-1.8320000000000185,3.74096357234264
-1.8310000000000186,3.756014691497717
-1.8300000000000187,3.771179301412927
-1.8290000000000188,3.786458721261302
-1.828000000000019,3.8018542907292154
-1.827000000000019,3.817367370416711
-1.8260000000000192,3.8329993422472506
-1.8250000000000193,3.8487516098871386
-1.8240000000000194,3.864625599174865
-1.8230000000000195,3.8806227585606874
-1.8220000000000196,3.8967445595566943
-1.8210000000000197,3.912992497197677
-1.8200000000000198,3.929368090513074
-1.81900000000002,3.945872883010354
-1.81800000000002,3.9625084431701074
-1.8170000000000202,3.97927636495321
-1.8160000000000203,3.996178268320406
-1.8150000000000204,4.013215799764644
-1.8140000000000205,4.030390632856553
-1.8130000000000206,4.047704468803431
-1.8120000000000207,4.065159037022132
-1.8110000000000208,4.082756095726279
-1.810000000000021,4.100497432528184
-1.809000000000021,4.118384865055949
-1.8080000000000211,4.136420241586162
-1.8070000000000213,4.15460544169268
-1.8060000000000214,4.1729423769119425
-1.8050000000000215,4.191432991425348
-1.8040000000000216,4.210079262759179
-1.8030000000000217,4.228883202502607
-1.8020000000000218,4.247846857044347
-1.801000000000022,4.266972308328487
-1.800000000000022,4.286261674630135
-1.7990000000000221,4.305717111351428
-1.7980000000000222,4.3253408118385845
-1.7970000000000224,4.345135008220618
-1.7960000000000225,4.365101972270401
-1.7950000000000226,4.385244016288768
