x,result
0.001,5.992106189551461E11
0.002,2.041506050343417E11
0.003,9.816898082196974E10
0.004,5.572870829191946E10
0.005,3.494525102808602E10
0.006,2.3485441286730354E10
0.007,1.6468888209159845E10
0.008,1.2006813357474333E10
0.009000000000000001,9.005800915644747E9
0.010000000000000002,6.921398747449121E9
0.011000000000000003,5.434325396586616E9
0.012000000000000004,4.3258318292360115E9
0.013000000000000005,3.4843486528012276E9
0.014000000000000005,2.851199394206741E9
0.015000000000000006,2.341001589641737E9
0.016000000000000007,1.9601122121917899E9
0.017000000000000008,1.6435615627270947E9
0.01800000000000001,1.3869091886434581E9
0.01900000000000001,1.184432529568995E9
0.02000000000000001,1.0169307058215383E9
0.02100000000000001,8.77421450416965E8
0.022000000000000013,7.557411794090182E8
0.023000000000000013,6.577392622095506E8
0.024000000000000014,5.746351567711525E8
0.025000000000000015,5.071521866069309E8
0.026000000000000016,4.461910270598308E8
0.027000000000000017,3.937579887724152E8
0.028000000000000018,3.4846405659277964E8
0.02900000000000002,3.1132310322864926E8
0.03000000000000002,2.770032097290647E8
0.03100000000000002,2.4701358675785193E8
0.03200000000000002,2.2233924791398206E8
0.03300000000000002,1.9915509681239077E8
0.03400000000000002,1.8001885434754837E8
0.035000000000000024,1.6188619539095324E8
0.036000000000000025,1.4689589035669553E8
0.037000000000000026,1.3256112444720344E8
0.03800000000000003,1.2071266463303909E8
0.03900000000000003,1.0926642380333652E8
0.04000000000000003,9.982570025141902E7
0.04100000000000003,9.131622841873516E7
0.04200000000000003,8.302280194178325E7
0.04300000000000003,7.616789442986567E7
0.04400000000000003,6.99573982796178E7
0.04500000000000003,6.384307934801609E7
0.046000000000000034,5.8792259864831895E7
0.047000000000000035,5.41950626867413E7
0.048000000000000036,4.961488143716086E7
0.04900000000000004,4.584512466376282E7
0.05000000000000004,4.239952029583632E7
0.05100000000000004,3.9246909252473E7
0.05200000000000004,3.60714724491153E7
0.05300000000000004,3.346063945511283E7
0.05400000000000004,3.1062908029666767E7
0.05500000000000004,2.8858877291696887E7
0.05600000000000004,2.6608322376317963E7
0.057000000000000044,2.4767848745445095E7
0.058000000000000045,2.307039882076788E7
0.059000000000000045,2.1503607179380834E7
0.060000000000000046,2.005628486661231E7
0.06100000000000005,1.855816690753192E7
0.06200000000000005,1.7338535787232563E7
0.06300000000000004,1.6208574717023226E7
0.06400000000000004,1.5160969968931286E7
0.06500000000000004,1.4189063062717112E7
0.06600000000000004,1.3286786909661679E7
0.06700000000000005,1.2339479073270913E7
0.06800000000000005,1.1572036734518403E7
0.06900000000000005,1.0857738156570153E7
0.07000000000000005,1.0192514239275904E7
0.07100000000000005,9572637.380591355
0.07200000000000005,8994690.342773585
0.07300000000000005,8455538.176472414
0.07400000000000005,7880395.836955891
0.07500000000000005,7417659.847678098
0.07600000000000005,6985017.6336996835
0.07700000000000005,6580313.363249675
0.07800000000000006,6201560.049148753
0.07900000000000006,5846925.20731354
0.08000000000000006,5514717.826239876
0.08100000000000006,5203376.519384853
0.08200000000000006,4864779.57117683
0.08300000000000006,4595338.883893628
0.08400000000000006,4342330.285431425
0.08500000000000006,4104654.667298361
0.08600000000000006,3881293.0519964565
0.08700000000000006,3671300.27043548
0.08800000000000006,3473799.175489035
0.08900000000000007,3287975.3431477677
0.09000000000000007,3113072.2173892013
0.09100000000000007,2948386.659078478
0.09200000000000007,2765533.3578290707
0.09300000000000007,2621790.119866336
0.09400000000000007,2486218.7037444883
0.09500000000000007,2358312.1577576045
0.09600000000000007,2237597.684244604
0.09700000000000007,2123634.1556004146
0.09800000000000007,2016009.8241056073
0.09900000000000007,1914340.2094451648
0.10000000000000007,1818266.1492107003
0.10100000000000008,1727451.9989719128
0.10200000000000008,1641583.9696745768
0.10300000000000008,1560368.5911858284
0.10400000000000008,1467867.5698104636
0.10500000000000008,1396417.5035347703
0.10600000000000008,1328742.8759090817
0.10700000000000008,1264627.2718226674
0.10800000000000008,1203867.6891706546
0.10900000000000008,1146273.6442799468
0.11000000000000008,1091666.341199904
0.11100000000000008,1039877.9000029631
0.11200000000000009,990750.6396311574
0.11300000000000009,944136.4111825371
0.11400000000000009,899895.9778589774
0.11500000000000009,857898.4380969721
0.11600000000000009,818020.6886777296
0.11700000000000009,780146.9248650796
0.11800000000000009,744168.1748503766
0.11900000000000009,709981.8659960047
0.12000000000000009,670019.2751166099
0.1210000000000001,639687.9791161873
0.1220000000000001,610833.8023723976
0.1230000000000001,583379.2697327802
0.1240000000000001,557251.275666274
0.12500000000000008,532380.8201309607
0.12600000000000008,508702.761482458
0.12700000000000009,486155.5852546552
0.12800000000000009,464681.1877293672
0.1290000000000001,444224.67328973033
0.1300000000000001,424734.16462436336
0.1310000000000001,406160.624916268
0.1320000000000001,388457.6912121036
0.1330000000000001,371581.5182246885
0.1340000000000001,355490.63187434804
0.1350000000000001,340145.7919237316
0.1360000000000001,325509.86310591974
0.1370000000000001,311547.69418762065
0.1380000000000001,298226.0044480534
0.1390000000000001,285513.2770901865
0.1400000000000001,270134.3501511362
0.1410000000000001,258771.19151153255
0.1420000000000001,247916.8824425367
0.1430000000000001,237547.0922808487
0.1440000000000001,227638.7328530087
0.1450000000000001,218169.8908264768
0.1460000000000001,209119.76397638925
0.1470000000000001,200468.6011278892
0.1480000000000001,192197.64554941806
0.1490000000000001,184289.0815868971
0.1500000000000001,176725.9843421882
0.1510000000000001,169492.27221184364
0.1520000000000001,162572.66211387716
0.1530000000000001,155952.62724126232
0.1540000000000001,149618.35719106294
0.1550000000000001,143556.72032766085
0.1560000000000001,137755.22824743087
0.1570000000000001,132202.00222055856
0.1580000000000001,126885.74149341782
0.1590000000000001,121795.69334223917
0.16000000000000011,116921.62477552074
0.16100000000000012,112253.79578902945
0.16200000000000012,107782.93408310926
0.16300000000000012,103500.21115761076
0.16400000000000012,99397.21970488445
0.16500000000000012,95465.95222618176
0.16600000000000012,90487.12794975952
0.16700000000000012,86951.13057618063
